"Reporting starts","Reporting ends","Campaign name","Campaign delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Views,"Post engagements","Link clicks",Ends,Starts
2023-03-09,2026-04-09,"ComBank Premium - March 2024",not_delivering,560264,reach,49.97643968,"Using ad set budget",0,28000,638846,560264,0,736,7,2024-03-09,2024-03-02
2023-03-09,2026-04-09,"BOC - March 2024",not_delivering,635669,reach,50.34066472,"Using ad set budget",0,32000,785355,635669,0,845,313,2024-03-10,2024-03-02
2023-03-09,2026-04-09,"Union Bank - March 2024",not_delivering,520011,reach,48.46051334,"Using ad set budget",0,25200,627326,520011,0,758,283,2024-03-10,2024-03-02
2023-03-09,2026-04-09,"Sampath - March 2024",not_delivering,808394,reach,49.48082247,"Using ad set budget",0,40000,998274,808394,0,1109,423,2024-03-11,2024-03-03
2023-03-09,2026-04-09,"Peoples Total Bill - March 2024",not_delivering,559058,reach,45.61244093,"Using ad set budget",0,25500,657413,559058,0,770,279,2024-03-12,2024-03-03
2023-03-09,2026-04-09,"ComBank Fresh - March 2024",not_delivering,572843,reach,48.76166768,"Using ad set budget",0,27932.78,734466,572843,0,671,5,2024-03-13,2024-03-05
2023-03-09,2026-04-09,"PickMe Food Offers - March 2024",not_delivering,457101,reach,32.81550467,"Using ad set budget",0,15000,497372,457101,0,879,12,2024-03-20,2024-03-06
2023-03-09,2026-04-09,"Pan Asia Bank - March 2024",not_delivering,229293,reach,43.61232135,"Using ad set budget",0,10000,265430,229293,0,280,101,2024-03-14,2024-03-06
2023-03-09,2026-04-09,"LOLC Bank - March 2024",not_delivering,264239,reach,37.84452711,"Using ad set budget",0,10000,273797,264239,0,285,113,2024-03-07,2024-03-06
2023-03-09,2026-04-09,"HNB - March 2024",not_delivering,386870,reach,51.69695246,"Using ad set budget",0,20000,412289,386870,0,548,200,2024-03-08,2024-03-07
2023-03-09,2026-04-09,"Online Thursday 20 offer - 14th March",not_delivering,4249,actions:offsite_conversion.fb_pixel_view_content,10.76071546,"Using ad set budget",0,45722.28,538257,217984,0,4953,4878,2024-03-14,2024-03-12
2023-03-09,2026-04-09,"Peoples Total Bill - Avurudu 2024",not_delivering,605710,reach,61.50989748,"Using ad set budget",0,37257.16,755373,605710,0,916,305,2024-03-26,2024-03-18
2023-03-09,2026-04-09,"ComBank Fresh - Avurudu 2024",not_delivering,624204,reach,68.84848543,"Using ad set budget",0,42975.5,745359,624204,0,811,7,2024-03-27,2024-03-19
2023-03-09,2026-04-09,"NTB Amex - 22nd March",not_delivering,703181,reach,62.5727942,"Using ad set budget",0,44000,748098,703181,0,884,312,2024-03-22,2024-03-20
2023-03-09,2026-04-09,"Pan Asia Bank - Avurudu",not_delivering,315752,reach,64.35290988,"Using ad set budget",0,20319.56,343941,315752,0,390,151,2024-03-28,2024-03-20
2023-03-09,2026-04-09,"LOLC Finance - Avurudu",not_delivering,432358,reach,69.66560119,"Using ad set budget",0,30120.48,501950,432358,0,498,3,2024-03-28,2024-03-20
2023-03-09,2026-04-09,"Online Thursday 20 offer - 21st March",not_delivering,1636,actions:offsite_conversion.fb_pixel_view_content,9.16870416,"Using ad set budget",0,15000,139674,84153,0,1096,1064,2024-03-21,2024-03-20
2023-03-09,2026-04-09,"NDB March",not_delivering,482936,reach,67.29670184,"Using ad set budget",0,32500,520807,482936,0,631,6,2024-03-23,2024-03-22
2023-03-09,2026-04-09,"Seylan 25th March",not_delivering,279558,reach,53.6561286,"Using ad set budget",0,15000,290596,279558,0,325,105,2024-03-25,2024-03-23
2023-03-09,2026-04-09,"Loyalty Groceries - Mar",not_delivering,4060,actions:offsite_conversion.fb_pixel_view_content,5.00439655,"Using ad set budget",0,20317.85,227824,90846,0,3484,3377,2024-03-31,2024-03-25
2023-03-09,2026-04-09,"Loyalty Household - Mar",not_delivering,2216,actions:offsite_conversion.fb_pixel_view_content,7.2771435,"Using ad set budget",0,16126.15,166691,67134,0,1810,1741,2024-03-31,2024-03-25
2023-03-09,2026-04-09,"Uber Market Launch",not_delivering,1212129,reach,82.49946994,"Using ad set budget",0,100000,2193930,1212129,0,2888,1630,2024-04-16,2024-03-26
2023-03-09,2026-04-09,"PickMe Food Offers - March",not_delivering,1053218,reach,76.90715502,"Using ad set budget",0,81000,1452923,1053218,0,2136,20,2024-03-31,2024-03-26
2023-03-09,2026-04-09,"HNB Rush Hour - March 2024",not_delivering,157729,reach,63.39988208,"Using ad set budget",0,10000,167196,157729,0,166,,2024-03-28,2024-03-27
2023-03-09,2026-04-09,"Online Thursday 20 offer - 28th March",not_delivering,1528,actions:offsite_conversion.fb_pixel_view_content,9.81675393,"Using ad set budget",0,15000,149542,78100,0,1243,1221,2024-03-28,2024-03-27
2023-03-09,2026-04-09,"HNB Total Bill 29th March",not_delivering,152023,reach,65.7795202,"Using ad set budget",0,10000,160774,152023,0,182,67,2024-03-29,2024-03-28
2023-03-09,2026-04-09,"Uber Eats Offer - March 2024",not_delivering,428139,reach,63.0636312,"Using ad set budget",0,27000,434724,428139,0,654,275,2024-03-31,2024-03-28
2023-03-09,2026-04-09,"PickMe Food Offer - April",not_delivering,150917,reach,33.13079375,"Using ad set budget",0,5000,155924,150917,0,247,2,2024-04-07,2024-04-01
2023-03-09,2026-04-09,"Peoples Total Bill - April 2024",not_delivering,575164,reach,52.15903638,"Using ad set budget",0,30000,792433,575164,0,963,320,2024-04-30,2024-04-01
2023-03-09,2026-04-09,"ComBank Fresh - April 2024",not_delivering,685634,reach,58.34016399,"Using ad set budget",0,40000,979420,685634,0,1025,5,2024-04-24,2024-04-02
2023-03-09,2026-04-09,"Pan Asia Bank - April 2024",not_delivering,356935,reach,56.03258296,"Using ad set budget",0,19999.99,431856,356935,0,536,189,2024-04-25,2024-04-03
2023-03-09,2026-04-09,"LOLC Finance - April 2024",not_delivering,372264,reach,53.72528636,"Using ad set budget",0,19999.99,434664,372264,0,508,2,2024-04-25,2024-04-03
2023-03-09,2026-04-09,"Online Thursday 20 offer - April",not_delivering,1954,actions:offsite_conversion.fb_pixel_view_content,7.6765609,"Using ad set budget",0,15000,183704,79217,0,1477,1456,2024-04-04,2024-04-03
2023-03-09,2026-04-09,"HNB Club - 5th April",not_delivering,164867,reach,48.52396174,"Using ad set budget",0,8000,167996,164867,0,196,54,2024-04-05,2024-04-04
2023-03-09,2026-04-09,"Influencer Campaign 1",not_delivering,235085,reach,63.80670821,"Using ad set budget",0,15000,235085,235085,0,39145,2,2024-04-14,2024-04-09
2023-03-09,2026-04-09,"Influencer 2",not_delivering,229212,reach,65.44159992,"Using ad set budget",0,15000,229212,229212,0,56566,6,2024-04-14,2024-04-09
2023-03-09,2026-04-09,"Influencer 3",not_delivering,150542,reach,49.81998379,"Using ad set budget",0,7500,156123,150542,0,25725,5,2024-04-14,2024-04-09
2023-03-09,2026-04-09,"Influencer 4",not_delivering,201350,reach,49.66476285,"Using ad set budget",0,10000,205158,201350,0,46769,3,2024-04-14,2024-04-09
2023-03-09,2026-04-09,"Influencer 5",not_delivering,124488,reach,60.24677077,"Using ad set budget",0,7500,124504,124488,0,17751,2,2024-04-14,2024-04-09
2023-03-09,2026-04-09,"Influencer 6",not_delivering,286443,reach,52.3664394,"Using ad set budget",0,15000,296562,286443,0,54550,6,2024-04-14,2024-04-09
2023-03-09,2026-04-09,"Influencer 8",not_delivering,289536,reach,51.80702918,"Using ad set budget",0,15000,296581,289536,0,118446,5,2024-04-14,2024-04-10
2023-03-09,2026-04-09,"SLO Exclusive Offer",not_delivering,528440,reach,37.84724851,"Using ad set budget",0,20000,565690,528440,0,16614,5,2024-04-13,2024-04-10
2023-03-09,2026-04-09,"Online Thursday 20 offer - 11th April",not_delivering,1277,actions:offsite_conversion.fb_pixel_view_content,6.52571652,"Using ad set budget",0,8333.34,93131,42338,0,927,914,2024-04-11,2024-04-11
2023-03-09,2026-04-09,"Loyalty Household - April 2024",not_delivering,851,actions:offsite_conversion.fb_pixel_view_content,3.83961222,"Using ad set budget",0,3267.51,45776,23827,0,595,575,2024-04-27,2024-04-11
2023-03-09,2026-04-09,"Loyalty Groceries - April 2024",not_delivering,2273,actions:offsite_conversion.fb_pixel_view_content,2.19973603,"Using ad set budget",0,5000,106585,37314,0,1826,1771,2024-04-27,2024-04-11
2023-03-09,2026-04-09,"HNB April 2024",not_delivering,389800,reach,38.48127245,"Using ad set budget",0,15000,391303,389800,0,588,166,2024-04-12,2024-04-11
2023-03-09,2026-04-09,"Influencer 9",not_delivering,197810,reach,75.83034225,"Using ad set budget",0,15000,204719,197810,0,47351,3,2024-04-14,2024-04-11
2023-03-09,2026-04-09,"Influencer 10",not_delivering,195441,reach,76.74950497,"Using ad set budget",0,15000,197522,195441,0,68905,5,2024-04-14,2024-04-11
2023-03-09,2026-04-09,"Peoples Bank Fresh April",not_delivering,298450,reach,50.25967499,"Using ad set budget",0,15000,343028,298450,0,414,188,2024-04-27,2024-04-11
2023-03-09,2026-04-09,"BOC Fresh April 2024",not_delivering,382428,reach,52.29745207,"Using ad set budget",0,20000.01,469689,382428,0,555,207,2024-04-28,2024-04-13
2023-03-09,2026-04-09,"Union Bank April 2024",not_delivering,378260,reach,52.8737112,"Using ad set budget",0,20000.01,473757,378260,0,528,211,2024-04-28,2024-04-13
2023-03-09,2026-04-09,"Influencer 7 - Odatha",not_delivering,104038,reach,72.08904439,"Using ad set budget",0,7500,105344,104038,0,6978,8,2024-04-14,2024-04-12
2023-03-09,2026-04-09,"Online Thursday 20 offer - 18th April – Copy",not_delivering,1444,actions:offsite_conversion.fb_pixel_view_content,5.77101108,"Using ad set budget",0,8333.34,114601,43176,0,1068,1050,2024-04-18,2024-04-17
2023-03-09,2026-04-09,"NTB Amex 19th April 2024",not_delivering,814204,reach,55.26870416,"Using ad set budget",0,45000,903599,814204,0,1240,547,2024-04-19,2024-04-18
2023-03-09,2026-04-09,"SLO Offline - April 2024",not_delivering,409640,reach,48.82335709,"Using ad set budget",0,20000,436831,409640,0,525,5,2024-04-20,2024-04-19
2023-03-09,2026-04-09,"Online Thursday 20 offer - 25th April",not_delivering,1463,actions:offsite_conversion.fb_pixel_view_content,5.69606288,"Using ad set budget",0,8333.34,104300,43704,0,1000,985,2024-04-25,2024-04-24
2023-03-09,2026-04-09,"HNB 26th April",not_delivering,334170,reach,44.88733279,"Using ad set budget",0,15000,341744,334170,0,413,119,2024-04-26,2024-04-25
2023-03-09,2026-04-09,"Uber Market - 25th April",not_delivering,61780,video_thruplay_watched_actions,0.48559404,"Using ad set budget",0,30000,108097,76730,0,76836,2626,2024-05-09,2024-04-25
2023-03-09,2026-04-09,"NDB 27th April 2024",not_delivering,412133,reach,48.52802372,"Using ad set budget",0,20000,415071,412133,0,517,8,2024-04-27,2024-04-26
2023-03-09,2026-04-09,"ComBank Fresh May 2024",not_delivering,462458,reach,37.84127423,"Using ad set budget",0,17500,587594,462458,0,639,3,2024-05-08,2024-04-30
2023-03-09,2026-04-09,"Pan Asia May 2024",not_delivering,341379,reach,44.30559583,"Using ad set budget",0,15125,435303,341379,0,486,177,2024-05-30,2024-05-01
2023-03-09,2026-04-09,"LOLC May 2024",not_delivering,361278,reach,41.51927325,"Using ad set budget",0,15000,476575,361278,0,516,185,2024-05-30,2024-05-01
2023-03-09,2026-04-09,"Loyalty Groceries - May 2024",inactive,16,actions:link_click,5.91375,"Using ad set budget",0,94.62,1868,1681,0,16,16,2024-05-31,2024-05-01
2023-03-09,2026-04-09,"Online Thursday 20 offer - 2nd May",not_delivering,960,actions:offsite_conversion.fb_pixel_view_content,9.84180208,"Using ad set budget",0,9448.13,123745,70056,0,1237,1221,2024-05-09,2024-05-02
2023-03-09,2026-04-09,"Loyalty - Groceries - May 2024",not_delivering,656,actions:offsite_conversion.fb_pixel_view_content,4.93370427,"Using ad set budget",0,3236.51,42322,18640,0,452,443,2024-05-31,2024-05-02
2023-03-09,2026-04-09,"SLO May 2024",not_delivering,636221,reach,41.25924797,"Using ad set budget",0,26250,776346,636221,0,813,7,2024-05-11,2024-05-03
2023-03-09,2026-04-09,"Peoples Fresh May 2024",not_delivering,306054,reach,40.84246571,"Using ad set budget",0,12500,383572,306054,0,395,141,2024-05-25,2024-05-03
2023-03-09,2026-04-09,"Loyalty Beverages May 2024",inactive,1263,actions:offsite_conversion.fb_pixel_view_content,4.97790182,"Using ad set budget",0,6287.09,104374,37036,0,1086,1067,2024-05-31,2024-05-03
2023-03-09,2026-04-09,"BOC Fresh May 2024",not_delivering,320230,reach,40.20547731,"Using ad set budget",0,12875,397307,320230,0,464,180,2024-05-26,2024-05-04
2023-03-09,2026-04-09,"Union Bank May 2024",not_delivering,317671,reach,40.52311983,"Using ad set budget",0,12873.02,390467,317671,0,418,148,2024-05-26,2024-05-04
2023-03-09,2026-04-09,"Loyalty Household May 2024",not_delivering,6225,actions:offsite_conversion.fb_pixel_view_content,5.06931727,"Using ad set budget",0,31556.5,504040,134276,0,4492,4420,2024-05-31,2024-05-04
2023-03-09,2026-04-09,"Sampath May 2024",not_delivering,502958,reach,41.75298932,"Using ad set budget",0,21000,643452,502958,0,858,234,2024-05-27,2024-05-06
2023-03-09,2026-04-09,"People's Total Bill May 2024",not_delivering,557239,reach,43.06949083,"Using ad set budget",0,24000,753036,557239,0,859,236,2024-05-28,2024-05-06
2023-03-09,2026-04-09,"Pick Me Food Offer Post May 2024",not_delivering,148753,reach,33.61276747,"Using ad set budget",0,5000,155331,148753,0,192,7,2024-05-19,2024-05-06
